question,expected_url,retrieved_top1_url,answer,expected_answer,mrr,recall@10,answer_f1,has_ending,retrieval_time,generation_time,total_time,method
How are Nancy Drexel and Madagascar related?,"['https://en.wikipedia.org/wiki/Nancy_Drexel', 'https://en.wikipedia.org/wiki/Madagascar']",https://en.wikipedia.org/wiki/Nancy_Drexel,"Nancy Drexel (born Dorothy Kitchen, April 6, 1910, November 19, 1989) was an American film actress of the late silent and early sound era. She was sometimes credited by her birth name in films. She appeared in 29 films, generally B-film Westerns.",Information from Nancy Drexel and Madagascar,0.0,0.0,0.0,True,0.0968778133392334,3.8506288528442383,3.9475369453430176,hybrid
What is The Convention for?,https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/European_Union,"naming polymer substances. Many commonly used polymers, such as those found in consumer products, are referred to by a common or trivial name. The trivial named is assigned based on historical precedent or popular usage rather than a standardized naming convention. Both the American Chemical Society (ACS) and IUPAC have proposed standardi.","The Convention for the Conservation of Antarctic Marine Living Resources, an international treaty that came into force in 1980, regulates fisheries, aiming to preserve ecological relationships",0.0,0.0,0.0,True,0.09683704376220703,4.684101819992065,4.780970096588135,hybrid
What is the difference between Karl Haushofer and 1907 Southern Intercollegiate Athletic Association football season?,"['https://en.wikipedia.org/wiki/Karl_Haushofer', 'https://en.wikipedia.org/wiki/1907_Southern_Intercollegiate_Athletic_Association_football_season']",https://en.wikipedia.org/wiki/1907_Southern_Intercollegiate_Athletic_Association_football_season,The 1907 Southern Intercollegiate Athletic Association football season was the college football games played by the member schools of the Southern intercollegiate athletic association as part of the 1907 college football season. The season began on September 28 with conference member Clemson hosting Gordon. Howard College was a new addition to the SIAA. Vanderbilt gave a shock to the football worl.,Comparison of Karl Haushofer and 1907 Southern Intercollegiate Athletic Association football season,0.0,0.0,0.0,True,0.09490394592285156,5.249541759490967,5.344483137130737,hybrid
What is The sugars produced?,https://en.wikipedia.org/wiki/Photosynthesis,https://en.wikipedia.org/wiki/Photosynthesis,"The simple carbon sugars photosynthesis produces are then used to form other organic compounds, such as the building material cellulose, the precursors for lipid and amino acid biosynthesis, or as a fuel in cellular respiration. The latter occurs not only in plants but also in animals when the carbon and energy from plants is passed through a food chain. The fixation or reduction of carbon dioxide.",The sugars produced during carbon metabolism yield carbon skeletons that can be used for other metabolic reactions like the production of amino acids and lipids,1.0,1.0,0.0,True,0.0985569953918457,5.500395059585571,5.598999977111816,hybrid
When did Niagara Falls happen?,https://en.wikipedia.org/wiki/Niagara_Falls,https://en.wikipedia.org/wiki/Niagara_Falls,"1882. Source 2: Niagara Falls is a group of three waterfalls at the southern end of Niagara Gorge, spanning the border between the Canadian province of Ontario and the U.S. state of New York. The largest of the three is Horseshoe Falls, which straddles the international border of the two countries. It is also known as the Canadian Falls. Source 3: In 1893, Mark Twain wrote a satirical sketch called The First Authentic Mention of Niagara Falls , in which Adam and Eve are living at the Falls. Music Composer Ferde Grofé was commissioned by the Niagara Falls Power Generation project in 1960 to compose the Niagara Springs Suite in honor of the completion of the first stage of hydroelectric work at the falls. In 1997, composer Michael Daugherty co.","Niagara Falls is a group of three waterfalls at the southern end of Niagara Gorge, spanning the border between the Canadian province of Ontario and the U.S. state of New York. The largest of the three",1.0,1.0,0.0,True,0.11516499519348145,11.479331254959106,11.594533920288086,hybrid
Where is HEAnet located?,https://en.wikipedia.org/wiki/HEAnet,https://en.wikipedia.org/wiki/HEAnet,"the national education and research network of Ireland. HEAnet's e-infrastructure services support approximately 210,000 students and staff (third-level) in Ireland, and approximately 800,000 students.","HEAnet is the national education and research network of Ireland. HEAnet's e-infrastructure services support approximately 210,000 students and staff (third-level) in Ireland, and approximately 800,00",1.0,1.0,0.0,True,0.08914422988891602,5.095943212509155,5.1851232051849365,hybrid
"What is As of 2021,?",https://en.wikipedia.org/wiki/Olympic_Games,https://en.wikipedia.org/wiki/Cryptocurrency,"17 US states passed laws and resolutions concerning cryptoassets. This led the Securities and Exchange Commission to start considering what steps to take. On 8 July 2021, Senator Eliz Source 2: After Honda's return as an engine manufacturer in 2015, Renault came back as a team in 2016, upon buying back the Lotus F1 Team. In 2018, Aston Martin and Alfa Romeo became Red Bull and Sauber's title sponsors, respectively.","As of 2021, since the 1988 Summer Olympics in Seoul, South Korea, the Olympics have been held in Asia or Oceania four times, a sharp increase compared to the previous 92 years of modern Olympic history",0.0,0.0,0.0,True,0.08826637268066406,6.53969407081604,6.627994775772095,hybrid
What is Rock music?,https://en.wikipedia.org/wiki/Rock_music,https://en.wikipedia.org/wiki/Rock_music,"Rock music is a genre of popular music that originated in the United States as rock and roll in the late 1940s and early 1950s, developing into a range of styles from the mid-1960s.","Rock music is a genre of popular music that originated in the United States as  rock and roll  in the late 1940s and early 1950s, developing into a range of styles from the mid-1960s, primarily in the",1.0,1.0,0.0,True,0.0822298526763916,3.476588010787964,3.558856964111328,hybrid
How is Vincent van Gogh used?,https://en.wikipedia.org/wiki/Vincent_van_Gogh,https://en.wikipedia.org/wiki/Vincent_van_Gogh,"His reputation grew steadily among artists, art critics, dealers and collectors. In 1887, André Antoine hung Van Gogh's alongside works of Georges Seurat and Paul Signac, at the Théâtre Libre in Paris; some were acquired by Julien Tanguy.",Vincent Willem van Gogh (Dutch:  ˈvɪnsɛnt ˈʋɪləɱ vɑŋ ˈɣɔx  ; 30 March 1853   29 July 1890) was a Dutch Post-Impressionist painter who is among the most famous and influential figures in the history of,1.0,1.0,0.0,True,0.09654021263122559,4.24863600730896,4.345205783843994,hybrid
"What is Despite these regulations,?",https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/Block_party,"the use of antibiotics as growth-promotional agents since 2003. Moreover, several organizations (including the World Health Organization, the National Academy of Sciences, and the U.S. Food and Drug Administration) have advocated restricting the amo.","Despite these regulations, illegal fishing particularly of the highly prized Patagonian toothfish which is marketed as Chilean sea bass in the U",0.0,0.0,0.0,True,0.08662581443786621,3.3723931312561035,3.459068775177002,hybrid
What is This Convention on?,https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/European_Union,"The two red lines on the floor of the House of Commons are 8 feet 2 inches (2.5 m) apart, which, by apocryphal tradition, is intended to be just over two sword-lengths. It is said that the original purpose of this was to prevent disputes in the House from degenerating into duels. However, there is no record of a time when Members of Parliament were allowed to bring swords into the Chamber; histori.",This Convention on the Regulation of Antarctic Mineral Resource Activities was adopted in 1988,0.0,0.0,0.0,True,0.09527397155761719,6.074138879776001,6.169443130493164,hybrid
Why was Same-sex marriage in Germany created?,https://en.wikipedia.org/wiki/Same-sex_marriage_in_Germany,https://en.wikipedia.org/wiki/Same-sex_marriage_in_Germany,A bill for the legalisation of same-sex marriage passed the Bundestag on 30 June 2017 and the Bundesrat on 7 July. It was signed into law on 20 July by President Frank-Walter Steinmeier and published in the Federal Law Gazette on 28 July 2017.,Same-sex marriage has been legal in Germany since 1 October 2017. A bill for the legalisation of same-sex marriage passed the Bundestag on 30 June 2017 and the Bundesrat on 7 July. It was signed into ,1.0,1.0,0.0,True,0.1006479263305664,7.870939254760742,7.971617937088013,hybrid
How are Thermodynamics and Amazon rainforest related?,"['https://en.wikipedia.org/wiki/Thermodynamics', 'https://en.wikipedia.org/wiki/Amazon_rainforest']",https://en.wikipedia.org/wiki/Amazon_rainforest,"One computer model of future climate change caused by greenhouse gas emissions shows that the Amazon rainforest could become unsustainable under conditions of severely reduced rainfall and increased temperatures, leading to an almost complete loss of rainforest cover in the basin by 2100., and severe economic, natural capital and ecosystem services impacts of not averting the tipping point.",Information from Thermodynamics and Amazon rainforest,0.0,0.0,0.0,True,0.09824991226196289,4.9014670848846436,4.999754905700684,hybrid
How are Machine learning and Geoffrey Kelley related?,"['https://en.wikipedia.org/wiki/Machine_learning', 'https://en.wikipedia.org/wiki/Geoffrey_Kelley']",https://en.wikipedia.org/wiki/Machine_learning,"Machine learning (ML) is a field of study in artificial intelligence concerned with the development and study of statistical algorithms that can learn from data and generalize to unseen data, and thus perform tasks without explicit instructions.",Information from Machine learning and Geoffrey Kelley,0.0,0.0,0.0,True,0.09028792381286621,7.0660271644592285,7.156350135803223,hybrid
When was Bokaro Steel City established?,https://en.wikipedia.org/wiki/Bokaro_Steel_City,https://en.wikipedia.org/wiki/Bokaro_Steel_City,Source 4: The Bokaro Steel Plant was established with the collaboration of Soviet Union when the First Prime Minister Jawahar Lal Nehru desired to establish a steel plant in the region.,"Bokaro, officially known as Bokaro Steel City (), is an industrial planned city in Jharkhand, India. With an estimated metropolitan population of 1.1 million and 183 square kilometres (71 sq mi) of ar",1.0,1.0,0.0,True,0.0861051082611084,3.842904806137085,3.929050922393799,hybrid
How is Redox used?,https://en.wikipedia.org/wiki/Redox,https://en.wikipedia.org/wiki/Redox,Redox reactions in industry. Cathodic protection is a technique used to control the corrosion of a. a technique used to control the corrosion of .,"Redox ( RED-oks, REE-doks, reduction oxidation or oxidation reduction) is a type of chemical reaction in which the oxidation states of the reactants change. Oxidation is the loss of electrons or an in",1.0,1.0,0.0,True,0.09209609031677246,3.032892942428589,3.1250150203704834,hybrid
What is This attack was?,https://en.wikipedia.org/wiki/Sockstress,https://en.wikipedia.org/wiki/Guards_Armoured_Division,"Rather than continue to try to push past Caen where the majority of the German armour had redeployed after Goodwood, this attack switched back towards Villers-Bocage to support the Americans and to capture the road junction at Vire and the high ground at Mont Pincon. While the opposition was initially two weak infantry divisions (276th and 326th), they were well dug in, having prepared minefields.",This attack was created to target Linux,0.5,1.0,0.0,True,0.07425618171691895,6.028475999832153,6.102774143218994,hybrid
What are the similarities between Franz Curti and Iceland?,"['https://en.wikipedia.org/wiki/Franz_Curti', 'https://en.wikipedia.org/wiki/Iceland']",https://en.wikipedia.org/wiki/Franz_Curti,"He had achieved 41 records, including 33 performance based Guinness World Records by 2020. Swimming is popular in Iceland. Geothermally heated outdoor pools are widespread, and swimming courses are a mandatory part of the national curriculum. Horseback riding, which was historically the most prevalent form of transportation on the island, remains a common pursuit for many Icelanders. The oldest sp Source 3: withdrew the last of its forces on 30 September 2006. Iceland prospered during the Second World War. The immediate post-war period was followed by substantial economic growth, driven by the industrialization of the fishing industry and the U.S. Marshall Plan program, through which Icelanders received the most aid per capita of any European country (at US 209, with war-ravaged Netherlands a distant Source 4: Iceland's struggle for independence took form culminating with.",Comparison of Franz Curti and Iceland,0.0,0.0,0.0,True,0.07500100135803223,10.409065246582031,10.484102249145508,hybrid
When did Guards Armoured Division happen?,https://en.wikipedia.org/wiki/Guards_Armoured_Division,https://en.wikipedia.org/wiki/Guards_Armoured_Division,"The division existed until 12 June 1945, a little over a month after Victory in Europe Day, when it was reorganised as an infantry division, the Guards Division, after almost exactly four years as an armoured division.",The Guards Armoured Division was an armoured division of the British Army during the Second World War. The division was created in the United Kingdom on 17 June 1941 during the Second World War from e,1.0,1.0,0.0,True,0.07295703887939453,5.0084428787231445,5.081433057785034,hybrid
What is the difference between River Sgitheach and Same-sex marriage in Germany?,"['https://en.wikipedia.org/wiki/River_Sgitheach', 'https://en.wikipedia.org/wiki/Same-sex_marriage_in_Germany']",https://en.wikipedia.org/wiki/Same-sex_marriage_in_Germany,"A poll conducted the following month by INSA showed that 65 of Germans supported same-sex marriage (by party: 58 of CDU CSU voters, 75 of SPD voters, 72 of The Left voters, 79 of Green voters, 65 of FDP voters, and 42 of AfD voters).",Comparison of River Sgitheach and Same-sex marriage in Germany,0.0,0.0,0.0,True,0.08254694938659668,3.8419928550720215,3.924575090408325,hybrid
What is the difference between American eel and Database?,"['https://en.wikipedia.org/wiki/American_eel', 'https://en.wikipedia.org/wiki/Database']",https://en.wikipedia.org/wiki/American_eel,"The American eel has a slender, supple, snake-like body that is covered with a mucus layer, which makes the e.e.l. appear to be naked and slimy despite the presence of minute sc.",Comparison of American eel and Database,0.0,0.0,0.0,True,0.08066511154174805,4.165607929229736,4.246312379837036,hybrid
What is After the work?,https://en.wikipedia.org/wiki/Olympic_Games,https://en.wikipedia.org/wiki/Thermodynamics,"The change in internal energy, U displaystyle Delta U , of a thermodynamic system is equal to the energy gained as heat, Q displaystyle Q , less the thermodynamic work, W displaystyle W , done by the system on its surroundings.","After the work of the evaluation commission, a list of candidates is presented to the General Session of the IOC, which must assemble in a country that does not have a candidate city in the running",0.0,0.0,0.0,True,0.0894780158996582,4.219389915466309,4.308901309967041,hybrid
What is The Southern Ocean?,https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/Pacific_Ocean,"The Pacific Ocean is the largest and deepest of Earth's five oceanic divisions. It stretches from the Arctic Ocean in the north to the Southern Ocean, or, depending on the definition, to Antarctica in the south, and is bounded by the continents of Asia and Australia in the west and the Americas in the east.",The Southern Ocean Whale Sanctuary was established in 1994 by the International Whaling Commission,0.25,1.0,0.0,True,0.06766390800476074,6.35440993309021,6.422100067138672,hybrid
What is International recognition of?,https://en.wikipedia.org/wiki/European_Union,https://en.wikipedia.org/wiki/Athletics_(sport),"International trade is the exchange of capital, goods, and services across international borders or territories because there is a need or want of goods or services. In most countries, such trade represents a significant share of gross domestic product (GDP). While international trade has existed throughout history (for example Uttarapatha, Silk Road, Amber Road, salt roads), its economic, social, Source 4: Current globalization trends can be largely accounted for by developed economies integrating with less developed economies by means of foreign direct investment, the reduction of trade barriers as well as other economic reforms, and, in many cases, immigration. International standards have made trade in goods and services more efficient. An example of such standard is the intermodal container. Con.",International recognition of sustainable development as a key element is growing steadily,0.0,0.0,0.0,True,0.07539701461791992,8.95799207687378,9.033418893814087,hybrid
Who discovered Sterile alpha motif?,https://en.wikipedia.org/wiki/Sterile_alpha_motif,https://en.wikipedia.org/wiki/Atomic_theory,"Rutherford, Geiger, and Marsden, the radiochemist Frederick Soddy at the University of Glasgow was studying chemistry-related problems on radioactive materials. Soddy had worked with Rutherfor on radioactivity at McGill University.","In molecular biology, the protein domain Sterile alpha motif (or SAM) is a putative protein interaction module present in a wide variety of proteins involved in many biological processes. The SAM doma",0.0,0.0,0.0,True,0.0794062614440918,3.728485107421875,3.8079161643981934,hybrid
"What is Glycerate 3-phosphate, in?",https://en.wikipedia.org/wiki/Photosynthesis,https://en.wikipedia.org/wiki/Photosynthesis,"glycolysis from pyruvate to glucose and can use many sources like amino acids, glycerol and Krebs Cycle. Large scale protein and fat catabolism usually occur when those suffer from starvation or certain endocrine disorders. The liver regenerates the glucose, using a process called gluconeogenesis. This process is not quite the opposite of glycolysis, and actual Source 4: A high oxygenase activity, therefore, drains the sugars that are required to recycle ribulose 5-bisphosphate and for the continuation of the Calvin-Benson cycle. Phosphoglycolate is quickly metabolized to glycolate that is toxic to a plant at a high concentration; it inhibits photosynthesis. Salvaging glycolate is an energetically expensive process that uses the glycolate pathway.","Glycerate 3-phosphate, in the presence of ATP and NADPH produced during the light-dependent stages, is reduced to glyceraldehyde 3-phosphate",1.0,1.0,0.0,True,0.08762979507446289,10.584414005279541,10.67207384109497,hybrid
What is It is expected?,https://en.wikipedia.org/wiki/Sockstress,https://en.wikipedia.org/wiki/Ethics,"displaystyle mu , provided that the expectation of X k displaystyl. Source 3: It is assumed that the observed data set is sampled from a larger population. Inferential statistics can be contrasted with descriptive statistics.",It is expected that this has similar effects to what is described in the CPNI document in section 5,0.0,0.0,0.0,True,0.07934784889221191,5.543709754943848,5.623086929321289,hybrid
What is Good against: Stacks?,https://en.wikipedia.org/wiki/Sockstress,https://en.wikipedia.org/wiki/Sockstress,"Services that contain initial connection banners Services that accept an initial request and send a large response (for example a GET request against a larger web page, or file download) Source 2: Good against: Services that have a ""FIN_WAIT_2"" timeout. Large congestion window stress Shrink path MTU stress MD5 stress Effects of the attacks If the attacks are successful in initiating perpetually stalled connections, the connection table of the server ca Source 3: Hash tables are commonly used in dictionaries, caches, and database indexing. However, hash collisions can occur, which can impact their performance. Techniques like chaining and open addressing are employed to handle collisions. Graphs are collections of nodes connected by edges, representing relationships between entities.",Good against: Stacks that allocate multiple pages of kernel memory in response to this stimulus Example commands: fantaip -i eth0 192,1.0,1.0,0.0,True,0.07706403732299805,10.53531789779663,10.612409114837646,hybrid
Why was Sockstress created?,https://en.wikipedia.org/wiki/Sockstress,https://en.wikipedia.org/wiki/Shantae,"Roman artisans began to replace yarn with valuable plain silk cloths from China and the Silla Kingdom in Gyeongju, Korea. Chinese wealth grew as they delivered silk and other luxury goods to the Roman Empire, whose wealthy women admired their beauty. The Roman Senate issued, in vain, several edicts to prohibit the wearing of silk, on economic and moral grounds: the import of Chinese silk caused a.",Sockstress is a method of attacking servers and other devices that accept TCP connections on the Internet and other TCP-based networks. This method depletes local resources in order to crash a service,0.25,1.0,0.0,True,0.09046006202697754,7.161921739578247,7.252437114715576,hybrid
What is The pressure group?,https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/Thermodynamics,"Several commonly studied thermodynamic processes are: Adiabatic process: occurs without loss or gain of energy by heat Isentropic process: a reversible adiabatic process, occurs at a constant entropy Isobaric process : occurs at constant pressure. The ocean can act as temperature reservoir when used to cool power plants. Conjugate variables The central concept of thermodynamics is that of energy, the ability to do work. By the First Law, the total energy of a system and its surroundings is conserved.",The pressure group Greenpeace established a base on Ross Island from 1987 to 1992 as part of its attempt to establish the continent as a World Park,0.0,0.0,0.0,True,0.09121513366699219,8.448744058609009,8.53998613357544,hybrid
"What is Despite these protections,?",https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/Cybersecurity,"There is no intermediary with the power to limit consumer losses if bitcoins are lost. Source 3: In 2014, Gareth Murphy, a senior banking officer, suggested that the widespread adoption of cryptocurrencies may lead to too much money being obfuscated, blinding economists who would use such information to better steer the economy. While traditional financial products have strong consumer protections in place, there is no intermediatey.","Despite these protections, the biodiversity in Antarctica is still at risk from human activities",0.0,0.0,0.0,True,0.07501697540283203,6.11629319190979,6.191343784332275,hybrid
How is SS Cayuga used?,https://en.wikipedia.org/wiki/SS_Cayuga,https://en.wikipedia.org/wiki/SS_Cayuga,"She was built in 1889 in Cleveland, Ohio, by the Globe Iron Works Company. Cayuga entered service the same year, carrying package freight between Buffalo and Chicago, Illinois, also making stops in Milwaukee, Wisconsin, and Gladstone, Michigan.","SS Cayuga was a steel-hulled American package freighter in service in the late 19th century. She was built in 1889 in Cleveland, Ohio, by the Globe Iron Works Company Cayuga entered service the same y",1.0,1.0,0.0,True,0.09374022483825684,4.166290998458862,4.260067939758301,hybrid
What is The latter occurs?,https://en.wikipedia.org/wiki/Photosynthesis,https://en.wikipedia.org/wiki/Natural_selection,"The exact outcome of the two processes depends both o Source 1: However, after a period with no new mutations, the genetic variation at these sites is eliminated due to genetic drift. Natural selection reduces genetic variation by eliminating maladapted individuals, and consequently the mutations that caused the maladaptation.",The latter occurs not only in plants but also in animals when the carbon and energy from plants is passed through a food chain,0.0,0.0,0.0,True,0.09680795669555664,5.956108093261719,6.052944183349609,hybrid
How are Christopher Garnett and Elliptical poetry related?,"['https://en.wikipedia.org/wiki/Christopher_Garnett', 'https://en.wikipedia.org/wiki/Elliptical_poetry']",https://en.wikipedia.org/wiki/Elliptical_poetry,"They are post-avant-gardist, or post-'postmodern': they have read (most of them) Stein's heirs, and the 'language wro.",Information from Christopher Garnett and Elliptical poetry,0.0,0.0,0.0,True,0.09793996810913086,3.7098660469055176,3.807845115661621,hybrid
What is the difference between Daniel L. Stein and Spectroscopy?,"['https://en.wikipedia.org/wiki/Daniel_L._Stein', 'https://en.wikipedia.org/wiki/Spectroscopy']",https://en.wikipedia.org/wiki/Spectroscopy,"Daniel L. Stein (born August 19, 1953) is an American physicist and Professor of Physics and Mathematics at New York University. From 2006 to 2012 he served as the NYU Dean of Science. He has contributed to a wide range of scientific fields. His early research covered diverse topics, including theoretical work on protein biophysics, biological evolution, amorphous semiconductors, quantum liquids, Source 2: Smartphone applications along with open-source tools facilitate integration, greatly simplify the capturing and analysis of spectral data. While limitations in resolution, calibration accuracy, and stray light management exist compared to professional equipment, DIY spectroscopy provides valuable educational experiences and contributes to citizen science initiatives, fostering accessibility to spe.",Comparison of Daniel L. Stein and Spectroscopy,0.0,0.0,0.0,True,0.0989677906036377,11.123775959014893,11.222772121429443,hybrid
How does The Colony (professional wrestling) work?,https://en.wikipedia.org/wiki/The_Colony_(professional_wrestling),https://en.wikipedia.org/wiki/The_Colony_(professional_wrestling),"As their name suggests, their gimmick is that of an ant colony, which is further reinforced with their names being based on particular ants (Fire Ant, Green Ant Silver Ant, Carpenter Ant, and Thief Ant).","The Colony was a professional wrestling stable, best known for performing for Chikara. As their name suggests, their gimmick is that of an ant colony, which is further reinforced with their names bein",1.0,1.0,0.0,True,0.08178114891052246,5.105717897415161,5.18752908706665,hybrid
What is The EU offers?,https://en.wikipedia.org/wiki/European_Union,https://en.wikipedia.org/wiki/European_Union,"The geographic instruments provide aid through the Development Cooperation Instrument (DCI, 16.9 billion, 2007 2013), which must spend 95 per cent of its budget on official development assistance (ODA), and from the European Neighbourhood and Partnership Instrument (ENPI), which contains some relevant programmes. The European Development Fund (EDF, 22.7 billion for the period 2008 2013 and 30.5.","The EU offers financial assistance to countries within the European Neighbourhood, so long as they meet the strict conditions of government reform, economic reform and other issues surrounding positive transformation",1.0,1.0,0.0,True,0.06538581848144531,5.51341986656189,5.578838586807251,hybrid
What is the difference between Trimethylolethane trinitrate and Superconductivity?,"['https://en.wikipedia.org/wiki/Trimethylolethane_trinitrate', 'https://en.wikipedia.org/wiki/Superconductivity']",https://en.wikipedia.org/wiki/Superconductivity,"Unlike an ordinary metallic conductor, whose resistance decreases gradually as its temperature is lowered, even down to near absolute zero, a superconductor has a characteristic critical temperature below which the resista.",Comparison of Trimethylolethane trinitrate and Superconductivity,0.0,0.0,0.0,True,0.09821295738220215,5.576169013977051,5.67441201210022,hybrid
How do John K. Downes and Socialism differ?,"['https://en.wikipedia.org/wiki/John_K._Downes', 'https://en.wikipedia.org/wiki/Socialism']",https://en.wikipedia.org/wiki/Socialism,"Socialism is contrasted to that of the authoritarian, anti-democratic creed and the various totalitarian coll. Source 1: Other important liberal socialist figures include Guido Calogero, Piero Gobetti, Leonard Trelawny Hobhouse, John Maynard Keynes and R. H. Tawney. Liberal socialism has been particularly prominent in British and Italian politics.",Comparison of John K. Downes and Socialism,0.0,0.0,0.0,True,0.0959482192993164,8.81538200378418,8.911362171173096,hybrid
How are Franz Kafka and Green Valley (Mars) related?,"['https://en.wikipedia.org/wiki/Franz_Kafka', 'https://en.wikipedia.org/wiki/Green_Valley_(Mars)']",https://en.wikipedia.org/wiki/Franz_Kafka,"Green Valley is a region on Mars within Vastitas Borealis that was chosen as the landing site of NASA's Phoenix lander. It is located at 68.35 degrees north, 233 degrees east. The valley is about 50 kilometres wide, but only about 250 metres deep; either it was filled in, or was never any deeper than that.",Information from Franz Kafka and Green Valley (Mars),0.0,0.0,0.0,True,0.08347296714782715,6.749510765075684,6.8330230712890625,hybrid
What is This is the?,https://en.wikipedia.org/wiki/Sockstress,https://en.wikipedia.org/wiki/Maya_civilization,"Paper paradigm (the paper paradigm) refers to the paradigm used by most modern computers and operating systems. The paper paradigm consists of, usually, black text on a white background, files within folders, and a desktop.",This is the attack that was used in the sec-t and T2 demos,0.0,0.0,0.0,True,0.07853007316589355,3.189805746078491,3.268371820449829,hybrid
What is There is also?,https://en.wikipedia.org/wiki/European_Union,https://en.wikipedia.org/wiki/Metaphysics,"The temple complex spreads out over the mountain, but is concentrated in three areas, connected by foot trails. There are also more minor temples and shrines. Unusually, there are also a number of French-themed attractions.",There is also the worldwide European Union Global Strategy,0.0,0.0,0.0,True,0.08975386619567871,6.966652870178223,7.0564351081848145,hybrid
What is This commission will?,https://en.wikipedia.org/wiki/Olympic_Games,https://en.wikipedia.org/wiki/European_Union,"The commission is 'guardian of the Treaties' and is responsible for their efficient operation and policing. It has 27 European commissioners for different areas of policy, one from each member state, though commissioners are bound to represent the interests of the EU as a whole rather than their home state. The leader of the 27 is the president of the European Commission (presently Ursula von der Source 2: The Presidency of the council rotates between member states, with each holding it for six months. Beginning on 1 July 2025, the position is held by Denmark.","This commission will also visit the candidate cities, interviewing local officials and inspecting prospective venue sites, before submitting a report on its findings one month prior to the IOC's final decision",0.3333333333333333,1.0,0.0,True,0.08828186988830566,10.952471017837524,11.04078483581543,hybrid
What is This is unlike?,https://en.wikipedia.org/wiki/Sockstress,https://en.wikipedia.org/wiki/Franz_Kafka,"In most city-states, unlike the situation in Rome, social prominence did not allow special rights. Sometimes families controlled public religious functions, but this ordinarily did not give any extra power in the government. In Athens, the population was divided in.",This is unlike a connection flood in that memory is now consumed for every connection made,0.0,0.0,0.0,True,0.08758306503295898,3.480236053466797,3.5678441524505615,hybrid
What are the similarities between Blues and Billboard Year-End Hot 100 singles of 2002?,"['https://en.wikipedia.org/wiki/Blues', 'https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2002']",https://en.wikipedia.org/wiki/Billboard_Year-End_Hot_100_singles_of_2002,"Blues is a chart that ranks the best-performing singles of the United States. Its data, published by Billboard magazine and compiled by Nielsen SoundScan, is based collectively on each single's weekly physical as well as airplay. Throughout a year, Billboard will publish an annual list of the 100 most successful songs throughout that year on the Hot 100 chart based on the informati.",Comparison of Blues and Billboard Year-End Hot 100 singles of 2002,0.0,0.0,0.0,True,0.08824396133422852,6.034162998199463,6.122437238693237,hybrid
What is Each city is?,https://en.wikipedia.org/wiki/Olympic_Games,"https://en.wikipedia.org/wiki/Worcester,_Massachusetts","The principal city of Central Massachusetts, Worcester is both the second-most populous city in the state, and the 113th most populous urban city in New England, after Bost. Source 2: The city stands at an elevation of 210 metres (690 feet) above sea level and has an urban area of 183 square kilometres (71 square miles). Bounded on the east by Dhanbad and Purulia, on the west by Ramgarh and Hazaribagh, onthe north by Giridih and on the south by Ranchi. It is accessible through National Highway NH 320 NH-18.",Each city is thoroughly analysed by an evaluation commission,0.3333333333333333,1.0,0.0,True,0.07329201698303223,9.555540323257446,9.628869771957397,hybrid
What is After a strong?,https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/Acid-base_reaction,"'Hard' applied to species that are small, have high charge states, and are weakly polarizable. 'Soft' applies to species, that are large, have low charge states and are strongly polarisable. Acids and bases interact, and the most stable interactions are hard hard and soft soft. This theory has found use in organic and inorganic chemistry. EC.","After a strong campaign from environmental organisations, first Australia and then France decided not to ratify the treaty",0.0,0.0,0.0,True,0.08492708206176758,5.635165214538574,5.720118999481201,hybrid
How are Miguel de Cervantes and David Judson Burr related?,"['https://en.wikipedia.org/wiki/Miguel_de_Cervantes', 'https://en.wikipedia.org/wiki/David_Judson_Burr']",https://en.wikipedia.org/wiki/David_Judson_Burr,"son of David J., and Arabella (Shedden) Burr, was born in Richmond, Virginia, October 16, 1820. He graduated from Yale College in 1839. After graduation, he studied law (partly in the Yale Law School), and was engaged in successful practice for a few years, but finding it ill-suited to his tempe.",Information from Miguel de Cervantes and David Judson Burr,0.0,0.0,0.0,True,0.08140206336975098,5.342742919921875,5.424191951751709,hybrid
Where is Data structure located?,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Data_structure,"a collection of data values, the relationships among them, and the functions or operations that can be applied to the data, i.e., it is an algebraic structure about data.","In computer science, a data structure is a data organization and storage format that is usually chosen for efficient access to data. More precisely, a data structure is a collection of data values, th",1.0,1.0,0.0,True,0.0755460262298584,3.013620376586914,3.089216947555542,hybrid
